t,ax,ay,az,gx,gy,gz
0.156760981,0.01555334684,0.07597211748,9.836296082,-0.0006108652451,-0.0007635815418,-0.0
0.158896549,0.01615155302,0.07118647546,9.788438797,-0.0006108652451,-0.0007635815418,-0.00122173049
0.161037276,0.02512463741,0.07118647546,9.807581902,0.001832595794,-0.001985311974,-0.0
0.163179234,0.001794616925,0.08075776696,9.802796364,0.004276056774,0.0004581489484,0.00122173049
0.165314417,0.02033899166,0.07597211748,9.798010826,-0.001832595794,-0.0007635815418,-0.0
0.167452183,0.005982056726,0.06640082598,9.807581902,-0.001832595794,-0.0007635815418,-0.0
0.169584965,0.02572284266,0.07118647546,9.783653259,0.001832595794,0.0004581489484,-0.00122173049
0.171731439,0.005982056726,0.07597211748,9.812367439,-0.0006108652451,-0.0007635815418,-0.0
0.173868138,0.01615155302,0.07118647546,9.778867722,0.0006108652451,-0.0007635815418,-0.0
0.175999598,0.01555334684,0.06161518395,9.793225288,-0.0006108652451,-0.001985311974,-0.0
0.178143915,0.01555334684,0.07118647546,9.798010826,0.001832595794,-0.0007635815418,-0.0
0.180281072,0.01076770201,0.06161518395,9.807581902,-0.003054326167,-0.0007635815418,-0.0
0.182424097,0.02512463741,0.08075776696,9.802796364,-0.001832595794,0.0004581489484,0.00122173049
0.184568506,0.02991028316,0.07118647546,9.798010826,0.0006108652451,-0.0007635815418,-0.0
0.186696547,0.01555334684,0.06161518395,9.798010826,0.003054326167,0.0004581489484,-0.0
0.188835209,0.01136590727,0.06640082598,9.783653259,-0.001832595794,-0.0007635815418,-0.0
0.190974704,0.006580262445,0.07597211748,9.793225288,-0.0006108652451,-0.0007635815418,0.00122173049
0.193115371,0.02093719877,0.07118647546,9.788438797,-0.0006108652451,-0.0007635815418,0.00122173049
0.195247604,0.006580262445,0.08075776696,9.788438797,-0.0006108652451,-0.0007635815418,-0.0
0.197364853,0.005982056726,0.07118647546,9.802796364,0.003054326167,0.00167987938,0.00122173049
0.199526005,-0.002991028363,0.07597211748,9.792626381,-0.001832595794,0.0004581489484,0.00122173049
0.201663548,0.01076770201,0.07597211748,9.807581902,-0.0006108652451,0.0004581489484,0.00122173049
0.203810999,0.01555334684,0.06161518395,9.812367439,0.003054326167,0.002901609987,0.00122173049
0.20593957,0.001794616925,0.08554340899,9.798010826,-0.0006108652451,0.0004581489484,-0.0
0.208078251,0.001196411322,0.07118647546,9.807581902,0.001832595794,0.0004581489484,0.00122173049
0.210215581,0.005982056726,0.08075776696,9.802796364,0.0006108652451,0.0004581489484,-0.0
0.212356196,0.005982056726,0.08075776696,9.802796364,-0.0006108652451,0.0004581489484,-0.0
0.214499068,0.005982056726,0.07597211748,9.798010826,0.0006108652451,0.0004581489484,-0.0
0.216645126,0.001196411322,0.06640082598,9.798010826,0.0006108652451,0.0004581489484,-0.0
0.218769281,-0.002991028363,0.08075776696,9.797411919,-0.004276056774,-0.0007635815418,0.00122173049
0.220911992,0.001196411322,0.06640082598,9.807581902,0.0006108652451,-0.0007635815418,-0.0
0.223045831,-0.002991028363,0.08075776696,9.797411919,0.001832595794,0.0004581489484,0.00122173049
0.22518428,0.006580262445,0.08075776696,9.798010826,-0.0006108652451,-0.0007635815418,0.00122173049
0.227322056,0.01555334684,0.07597211748,9.802796364,0.0006108652451,0.00167987938,0.00244346098
0.229459763,-0.002991028363,0.08554340899,9.797411919,-0.0006108652451,-0.001985311974,0.00122173049
0.231586328,0.001196411322,0.08075776696,9.802796364,0.0006108652451,0.0004581489484,0.00122173049
0.233744358,-0.003589233849,0.07597211748,9.80219841,-0.0006108652451,0.002901609987,-0.0
0.235892654,0.005982056726,0.07597211748,9.807581902,-0.001832595794,0.0004581489484,0.00122173049
0.238016556,0.005982056726,0.07118647546,9.807581902,0.0006108652451,0.0004581489484,-0.0
0.240150731,0.01076770201,0.08075776696,9.802796364,0.003054326167,-0.0007635815418,0.00122173049
0.24228512,0.005982056726,0.07597211748,9.821938515,0.001832595794,-0.0007635815418,0.00122173049
0.244429326,0.001196411322,0.07118647546,9.798010826,0.001832595794,-0.0007635815418,0.00122173049
0.246571985,0.006580262445,0.07118647546,9.783653259,0.0006108652451,-0.001985311974,0.00122173049
0.248707097,0.01076770201,0.07118647546,9.807581902,0.0006108652451,-0.001985311974,-0.0
0.250847549,0.01555334684,0.08075776696,9.802796364,0.0006108652451,-0.0007635815418,-0.00122173049
0.252983902,0.01076770201,0.06640082598,9.807581902,-0.0006108652451,0.00167987938,-0.0
0.255121108,0.01555334684,0.07597211748,9.793225288,-0.001832595794,0.0004581489484,-0.0
0.25725922,0.005982056726,0.08075776696,9.802796364,-0.0006108652451,0.0004581489484,-0.00122173049
0.259396357,0.005982056726,0.07597211748,9.807581902,0.0006108652451,-0.0007635815418,-0.0
0.261537297,-0.002991028363,0.07597211748,9.792626381,-0.0006108652451,-0.0007635815418,0.00122173049
0.263672469,0.01615155302,0.08075776696,9.788438797,0.001832595794,0.00167987938,-0.0
0.265810225,0.005982056726,0.07118647546,9.807581902,0.001832595794,0.0004581489484,-0.0
0.267948644,0.001196411322,0.07118647546,9.802796364,-0.0006108652451,0.0004581489484,0.00122173049
0.270087203,0.01076770201,0.08554340899,9.821938515,0.0006108652451,0.00167987938,0.00244346098
0.272228744,0.001196411322,0.08075776696,9.817152977,-0.003054326167,0.0004581489484,0.00122173049
0.274358738,0.006580262445,0.07597211748,9.788438797,-0.0006108652451,-0.0007635815418,0.00122173049
0.276487268,0.01076770201,0.06161518395,9.788438797,-0.0006108652451,-0.0007635815418,-0.0
0.278645745,0.01555334684,0.07118647546,9.821938515,-0.0006108652451,-0.001985311974,0.00122173049
0.280783361,0.01555334684,0.07597211748,9.788438797,0.0006108652451,-0.001985311974,-0.0
0.282923884,0.01076770201,0.07118647546,9.812367439,0.004276056774,0.00167987938,-0.00122173049
0.285054062,0.01136590727,0.08554340899,9.793225288,-0.004276056774,-0.0007635815418,-0.0
0.287191268,0.01555334684,0.07597211748,9.798010826,0.001832595794,-0.0007635815418,-0.0
0.289330276,0.01076770201,0.07118647546,9.788438797,0.0006108652451,-0.0007635815418,-0.0
0.29146615,0.01076770201,0.08075776696,9.802796364,0.0006108652451,-0.001985311974,-0.0
0.293580602,0.005982056726,0.06640082598,9.812367439,0.0006108652451,-0.0007635815418,0.00122173049
0.295724928,0.02512463741,0.07118647546,9.807581902,-0.003054326167,-0.0007635815418,-0.0
0.297884038,0.005982056726,0.07118647546,9.807581902,-0.0006108652451,0.0004581489484,-0.0
0.300028772,0.01076770201,0.07597211748,9.793225288,0.0006108652451,0.0004581489484,-0.0
0.302168715,0.02512463741,0.07597211748,9.802796364,-0.003054326167,0.0004581489484,-0.0
0.304298059,0.01555334684,0.07118647546,9.812367439,0.001832595794,-0.0007635815418,-0.0
0.30643784,0.01555334684,0.08554340899,9.802796364,-0.0006108652451,-0.0007635815418,-0.0
0.308582016,0.01615155302,0.08554340899,9.788438797,-0.0006108652451,-0.0007635815418,-0.0
0.310729252,0.02512463741,0.08075776696,9.798010826,0.0006108652451,0.0004581489484,-0.0
0.312855472,0.02033899166,0.07118647546,9.802796364,0.0006108652451,-0.0007635815418,-0.0
0.314992171,0.006580262445,0.07597211748,9.778867722,0.0006108652451,0.0004581489484,-0.0
0.31712414,0.01555334684,0.08075776696,9.793225288,-0.001832595794,-0.0007635815418,-0.0
0.319265955,0.01076770201,0.08554340899,9.802796364,-0.003054326167,0.0004581489484,-0.0
0.321403914,0.02512463741,0.08075776696,9.798010826,0.001832595794,0.0004581489484,0.00122173049
0.323546076,0.01555334684,0.07597211748,9.802796364,-0.0006108652451,-0.001985311974,-0.0
0.325680038,-0.007776673418,0.07118647546,9.797411919,-0.001832595794,-0.001985311974,0.00122173049
0.327818668,0.01555334684,0.06640082598,9.798010826,0.0006108652451,0.0004581489484,0.00122173049
0.329957015,0.01555334684,0.07597211748,9.812367439,-0.0006108652451,0.0004581489484,-0.0
0.332100845,0.01136590727,0.08554340899,9.788438797,0.0006108652451,0.0004581489484,-0.00122173049
0.334238,0.001196411322,0.06640082598,9.807581902,-0.0006108652451,-0.0007635815418,-0.0
0.336367842,0.005982056726,0.06161518395,9.817152977,-0.0006108652451,0.0004581489484,-0.00122173049
0.33848324,0.005982056726,0.07118647546,9.798010826,-0.0006108652451,-0.001985311974,-0.0
0.340616164,0.01076770201,0.06640082598,9.802796364,0.0006108652451,-0.0007635815418,-0.0
0.342783085,0.01076770201,0.07118647546,9.807581902,-0.0006108652451,-0.0007635815418,-0.0
0.344919539,0.01555334684,0.06640082598,9.807581902,-0.0006108652451,-0.0007635815418,-0.0
0.347056014,-0.002991028363,0.08554340899,9.792626381,-0.001832595794,0.0004581489484,0.00122173049
0.349200892,0.001794616925,0.08075776696,9.798010826,-0.0006108652451,-0.001985311974,-0.0
0.351338963,0.001794616925,0.07597211748,9.802796364,0.001832595794,0.0004581489484,-0.0
0.353475081,0.005982056726,0.07597211748,9.812367439,-0.001832595794,0.0004581489484,0.00122173049
0.355596247,0.005982056726,0.07118647546,9.812367439,-0.0006108652451,0.0004581489484,-0.0
0.357753891,0.02033899166,0.08554340899,9.798010826,0.0006108652451,0.0004581489484,-0.0
0.359892013,0.005982056726,0.07118647546,9.807581902,0.0006108652451,0.0004581489484,-0.0
0.362039463,0.005982056726,0.07597211748,9.812367439,-0.001832595794,0.0004581489484,-0.00122173049
0.364172347,0.001794616925,0.08554340899,9.802796364,0.003054326167,0.0004581489484,-0.00122173049
0.36630874,0.006580262445,0.07597211748,9.788438797,-0.0006108652451,-0.0007635815418,-0.0
0.368447117,0.005982056726,0.07597211748,9.807581902,-0.001832595794,-0.0007635815418,-0.0
0.370584436,0.006580262445,0.07597211748,9.788438797,-0.001832595794,-0.001985311974,-0.0
0.37272377,0.01615155302,0.07597211748,9.788438797,-0.0006108652451,0.0004581489484,-0.0
0.374860437,0.02033899166,0.07118647546,9.802796364,-0.001832595794,0.00167987938,-0.0
0.376998447,0.005982056726,0.08075776696,9.812367439,0.0006108652451,-0.0007635815418,-0.0
0.37913655,0.006580262445,0.08075776696,9.798010826,-0.001832595794,-0.0007635815418,0.00122173049
0.381275812,0.006580262445,0.09032905847,9.783653259,0.0006108652451,0.00167987938,-0.0
0.383413364,0.01076770201,0.09032905847,9.83150959,0.0006108652451,-0.0007635815418,-0.0
0.385551752,0.02033899166,0.06161518395,9.855438232,-0.003054326167,-0.001985311974,-0.0
0.387688939,0.01615155302,0.08554340899,9.774082184,0.001832595794,-0.001985311974,-0.00122173049
0.389827723,0.001794616925,0.07118647546,9.793225288,-0.001832595794,0.0004581489484,-0.00122173049
0.391969568,0.01076770201,0.08075776696,9.821938515,-0.001832595794,-0.0007635815418,-0.0
0.39410761,0.02093719877,0.07118647546,9.788438797,0.0006108652451,0.0004581489484,-0.0
0.396243596,0.02033899166,0.08075776696,9.817152977,-0.001832595794,0.0004581489484,-0.0
0.398379286,0.01076770201,0.07118647546,9.812367439,0.001832595794,0.00167987938,-0.0
0.40051981,0.01555334684,0.08075776696,9.812367439,-0.001832595794,0.00167987938,-0.0
0.402660558,0.01555334684,0.08075776696,9.788438797,-0.003054326167,-0.0007635815418,-0.0
0.404796452,0.006580262445,0.09032905847,9.778867722,-0.0006108652451,-0.0007635815418,-0.00122173049
0.406932377,0.01076770201,0.08075776696,9.807581902,-0.0006108652451,-0.0007635815418,0.00122173049
0.409071019,0.02033899166,0.06640082598,9.812367439,0.0006108652451,0.0004581489484,-0.0
0.411212691,0.01555334684,0.08554340899,9.793225288,0.003054326167,0.0004581489484,-0.0
0.413351058,0.01555334684,0.07118647546,9.788438797,-0.003054326167,0.0004581489484,-0.0
0.415505232,0.01555334684,0.07118647546,9.778867722,0.001832595794,0.00167987938,-0.0
0.417644586,0.01555334684,0.07118647546,9.802796364,0.0006108652451,0.0004581489484,-0.0
0.419763168,0.01076770201,0.06640082598,9.802796364,-0.001832595794,-0.0007635815418,0.00122173049
0.421901199,0.01555334684,0.06640082598,9.812367439,0.0006108652451,0.0004581489484,-0.0
0.424036646,0.02512463741,0.07597211748,9.788438797,0.001832595794,0.0004581489484,-0.00122173049
0.42617663,0.005982056726,0.07118647546,9.793225288,0.0006108652451,-0.0007635815418,-0.0
0.428314661,0.01076770201,0.06640082598,9.812367439,0.0006108652451,-0.0007635815418,-0.0
0.43045262,0.02033899166,0.0568295382,9.812367439,0.001832595794,0.0004581489484,0.00122173049
0.432586999,0.02512463741,0.07118647546,9.802796364,-0.003054326167,0.0004581489484,-0.0
0.434734532,0.01076770201,0.08075776696,9.812367439,0.001832595794,0.0004581489484,-0.00122173049
0.436867498,0.02991028316,0.07118647546,9.793225288,0.003054326167,0.0004581489484,-0.0
0.439008498,0.01076770201,0.08075776696,9.793225288,0.0006108652451,0.0004581489484,-0.0
0.441147059,0.01076770201,0.07118647546,9.798010826,0.0006108652451,-0.0007635815418,-0.0
0.443282312,0.02033899166,0.07597211748,9.788438797,0.0006108652451,-0.0007635815418,-0.0
0.445422144,0.01076770201,0.07118647546,9.807581902,0.0006108652451,-0.0007635815418,0.00122173049
0.447564335,0.01555334684,0.08075776696,9.807581902,0.0006108652451,0.0004581489484,-0.0
0.449697717,0.005982056726,0.08075776696,9.807581902,-0.0006108652451,0.0004581489484,0.00122173049
0.451835239,0.005982056726,0.08075776696,9.802796364,-0.0006108652451,-0.0007635815418,-0.0
0.453972761,0.005982056726,0.06161518395,9.802796364,0.001832595794,0.0004581489484,0.00122173049
0.45609704,0.005982056726,0.07597211748,9.807581902,0.0006108652451,0.0004581489484,0.00122173049
0.458259597,0.02033899166,0.08075776696,9.807581902,0.0006108652451,0.00167987938,-0.0
0.460394109,0.01136590727,0.07597211748,9.783653259,-0.0006108652451,-0.0007635815418,-0.0
0.462535638,0.005982056726,0.08554340899,9.807581902,0.0006108652451,-0.0007635815418,-0.0
0.464664291,0.01555334684,0.08075776696,9.812367439,0.0006108652451,-0.0007635815418,0.00122173049
0.466802973,0.01555334684,0.08075776696,9.807581902,-0.004276056774,0.0004581489484,-0.0
0.468942286,0.01555334684,0.08554340899,9.798010826,0.003054326167,-0.0007635815418,0.00122173049
0.471084457,-0.007776673418,0.08075776696,9.787840843,-0.003054326167,0.00167987938,0.00122173049
0.473222315,0.01076770201,0.08554340899,9.807581902,-0.0006108652451,0.0004581489484,-0.0
0.47535588,0.005982056726,0.08075776696,9.817152977,0.0006108652451,0.0004581489484,0.00122173049
0.47749618,0.006580262445,0.08554340899,9.788438797,0.0006108652451,-0.0007635815418,-0.0
0.479645156,0.02033899166,0.08075776696,9.798010826,0.004276056774,0.0004581489484,-0.0
0.481774999,0.01076770201,0.07597211748,9.817152977,-0.001832595794,-0.0007635815418,-0.0
0.483912785,0.006580262445,0.08075776696,9.798010826,0.0006108652451,0.00167987938,0.00122173049
0.486044693,0.01555334684,0.08075776696,9.802796364,0.0006108652451,0.0004581489484,0.00122173049
0.488184228,0.001794616925,0.07597211748,9.783653259,-0.003054326167,-0.0007635815418,-0.0
0.490323064,-0.002991028363,0.07118647546,9.792626381,-0.0006108652451,-0.0007635815418,-0.0
0.492459813,0.001794616925,0.08554340899,9.798010826,-0.001832595794,0.0004581489484,-0.0
0.494585972,-0.002991028363,0.07597211748,9.797411919,-0.0006108652451,0.00167987938,0.00122173049
0.496739649,0.01555334684,0.08554340899,9.798010826,0.0006108652451,-0.0007635815418,-0.00122173049
0.498877242,0.01555334684,0.08075776696,9.807581902,-0.0006108652451,0.0004581489484,-0.00122173049
0.501023157,0.01555334684,0.06161518395,9.793225288,-0.0006108652451,-0.0007635815418,-0.0
0.503156885,0.005982056726,0.07597211748,9.802796364,0.001832595794,-0.0007635815418,-0.0
0.505290541,0.005982056726,0.07597211748,9.798010826,-0.0006108652451,-0.0007635815418,-0.0
0.507429417,-0.002991028363,0.08075776696,9.792626381,0.0006108652451,-0.0007635815418,-0.0
0.509572301,0.01076770201,0.08075776696,9.798010826,0.0006108652451,0.0004581489484,0.00122173049
0.511708572,0.01076770201,0.08075776696,9.802796364,-0.0006108652451,-0.0007635815418,-0.00122173049
0.513847752,0.006580262445,0.07118647546,9.793225288,0.003054326167,-0.0007635815418,-0.0
0.515980494,-0.008374879137,0.06640082598,9.80219841,-0.0006108652451,0.0004581489484,-0.0
0.518120437,0.005982056726,0.07118647546,9.812367439,-0.001832595794,0.0004581489484,0.00122173049
0.52026036,0.02033899166,0.06640082598,9.821938515,0.003054326167,-0.0007635815418,-0.0
0.52239774,0.02033899166,0.06640082598,9.788438797,-0.001832595794,-0.0007635815418,-0.0
0.524538651,0.01076770201,0.07118647546,9.802796364,0.0006108652451,-0.0007635815418,-0.00122173049
0.52667252,0.01076770201,0.07118647546,9.802796364,-0.0006108652451,-0.0007635815418,0.00122173049
0.528812494,0.01076770201,0.06640082598,9.802796364,-0.0006108652451,-0.001985311974,0.00122173049
0.530953486,0.01555334684,0.07597211748,9.807581902,-0.0006108652451,0.0004581489484,-0.0
0.533091415,0.01555334684,0.07597211748,9.802796364,-0.001832595794,-0.001985311974,-0.0
0.535226322,0.02033899166,0.08075776696,9.802796364,-0.0006108652451,-0.001985311974,-0.0
0.537365055,0.01555334684,0.08075776696,9.798010826,-0.0006108652451,0.0004581489484,0.00122173049
0.539503697,0.02512463741,0.07118647546,9.807581902,0.001832595794,0.0004581489484,-0.0
0.541647313,0.02033899166,0.08075776696,9.798010826,-0.0006108652451,0.0004581489484,-0.0
0.5437822,0.01555334684,0.08075776696,9.807581902,-0.001832595794,-0.0007635815418,0.00122173049
0.545916987,0.02033899166,0.08075776696,9.812367439,-0.001832595794,0.0004581489484,-0.0
0.548054092,0.02512463741,0.08075776696,9.798010826,0.001832595794,0.0004581489484,-0.00122173049
0.550192693,0.02033899166,0.08075776696,9.802796364,-0.003054326167,-0.0007635815418,-0.0
0.552333022,0.01555334684,0.06161518395,9.793225288,0.0006108652451,0.0004581489484,-0.0
0.55447024,0.01555334684,0.07597211748,9.802796364,0.001832595794,0.002901609987,-0.0
0.556593114,0.001794616925,0.08554340899,9.80219841,-0.0006108652451,0.0004581489484,-0.0
0.558750482,0.006580262445,0.09032905847,9.807581902,0.0006108652451,-0.0007635815418,0.00122173049
0.56088833,0.006580262445,0.08554340899,9.807581902,0.001832595794,-0.0007635815418,-0.0
0.563030349,0.02033899166,0.08075776696,9.821938515,0.0006108652451,-0.0007635815418,-0.0
0.565160273,-0.002991028363,0.07597211748,9.80219841,0.0006108652451,-0.0007635815418,-0.0
0.567298405,0.01615155302,0.07118647546,9.793225288,0.001832595794,0.00167987938,-0.00122173049
0.569439163,0.006580262445,0.08554340899,9.793225288,-0.003054326167,-0.001985311974,-0.00122173049
0.57158228,0.006580262445,0.07597211748,9.798010826,0.0006108652451,0.00167987938,-0.0
0.573710658,0.01136590727,0.06161518395,9.788438797,0.0006108652451,0.00167987938,0.00122173049
0.575830662,0.01076770201,0.07118647546,9.802796364,0.0006108652451,0.00167987938,-0.0
0.577988794,0.01136590727,0.08075776696,9.802796364,0.0006108652451,0.0004581489484,0.00122173049
0.580129368,-0.002991028363,0.07118647546,9.80219841,-0.003054326167,-0.0007635815418,-0.0
0.582274094,-0.003589233849,0.07118647546,9.816555023,0.003054326167,-0.0007635815418,-0.0
0.584405044,0.01136590727,0.08075776696,9.788438797,-0.0006108652451,0.0004581489484,0.00122173049
0.586543238,0.01076770201,0.07597211748,9.812367439,-0.0006108652451,-0.0007635815418,-0.0
0.588682947,0.001794616925,0.08554340899,9.787840843,0.0006108652451,-0.0007635815418,-0.0
0.590824629,0.01555334684,0.07118647546,9.807581902,0.0006108652451,-0.0007635815418,-0.00122173049
0.592959019,0.001196411322,0.06640082598,9.802796364,0.0006108652451,0.0004581489484,-0.0
0.595084324,0.001196411322,0.07597211748,9.817152977,0.001832595794,-0.0007635815418,-0.0
0.597233881,0.006580262445,0.08075776696,9.793225288,-0.004276056774,0.0004581489484,-0.00122173049
0.599372502,-0.003589233849,0.07118647546,9.811769485,-0.0006108652451,0.00167987938,-0.0
0.60151686,0.01076770201,0.07118647546,9.798010826,0.0006108652451,0.0004581489484,-0.0
0.603646082,0.01136590727,0.07597211748,9.798010826,-0.001832595794,-0.0007635815418,-0.00122173049
0.605788244,0.001196411322,0.06161518395,9.807581902,0.0006108652451,-0.0007635815418,-0.00122173049
0.607924738,0.005982056726,0.07118647546,9.821938515,0.001832595794,-0.0007635815418,-0.0
0.610066288,0.02033899166,0.08075776696,9.798010826,0.0006108652451,-0.0007635815418,-0.0
0.612205775,0.02512463741,0.06161518395,9.807581902,0.0006108652451,0.0004581489484,-0.0
0.614343603,0.01555334684,0.07597211748,9.807581902,0.0006108652451,0.0004581489484,-0.0
0.61648621,0.006580262445,0.07597211748,9.793225288,-0.0006108652451,-0.0007635815418,-0.0
0.618595524,0.02033899166,0.07118647546,9.802796364,-0.0006108652451,-0.001985311974,-0.0
0.620761225,0.01555334684,0.06640082598,9.802796364,0.001832595794,0.0004581489484,-0.0
0.622894382,0.01555334684,0.08554340899,9.812367439,-0.0006108652451,-0.001985311974,-0.0
0.62503631,0.01555334684,0.07597211748,9.798010826,0.0006108652451,0.0004581489484,0.00122173049
0.627168146,0.01555334684,0.07118647546,9.798010826,-0.001832595794,0.00167987938,-0.0
0.629307052,0.02033899166,0.07118647546,9.807581902,0.001832595794,0.0004581489484,-0.0
0.631447188,0.01076770201,0.07597211748,9.817152977,-0.0006108652451,-0.0007635815418,-0.0
